year	month	day	Taver	Tmax	Tmin	precp	labels
565	1959	5	19	11.3	19.6	-1.4	0	1959
566	1959	5	20	15.2	21	6.7	0	1959
567	1959	5	21	16.7	23.1	9.1	0	1959
568	1959	5	22	15.3	25.3	5.9	0	1959
569	1959	5	23	17.5	27.2	7.3	0	1959
570	1959	5	24	20.4	29	7.3	0	1959
571	1959	5	25	20.6	26.8	11.5	0	1959
572	1959	5	26	20.6	28.5	9.8	0	1959
573	1959	5	27	21.3	30.1	11.7	0	1959
574	1959	5	28	24.5	32.3	13	0	1959
575	1959	5	29	20.1	28.1	17	0.1	1959
576	1959	5	30	14.3	19.1	9.7	0.1	1959
577	1959	5	31	18.7	25.8	9.9	0	1959
578	1959	6	1	21.4	28.2	11.7	0	1959
579	1959	6	2	23.3	32.1	13	0	1959
580	1959	6	3	25	33.3	14.4	0	1959
581	1959	6	4	22.2	29.4	18.4	0.1	1959
582	1959	6	5	19.7	25	13.4	0	1959
583	1959	6	6	18.9	25.5	9.7	0	1959
584	1959	6	7	19.9	27	13	0	1959
585	1959	6	8	17.2	22.2	12.3	1.6	1959
586	1959	6	9	14.6	18.7	11.5	2.3	1959
587	1959	6	10	13.7	18.6	7.3	0.1	1959
588	1959	6	11	14.5	20	12.4	5.6	1959
589	1959	6	12	16.2	22.2	9.7	0	1959
590	1959	6	13	15.3	20.5	11	0.7	1959
591	1959	6	14	13.7	20.1	5.4	0	1959
592	1959	6	15	17	25.6	6.5	0	1959
593	1959	6	16	20.4	28.6	8.9	0	1959
594	1959	6	17	22.8	29.5	12.4	0	1959
595	1959	6	18	21	28.3	12	0.1	1959
596	1959	6	19	22.1	28.6	13.4	0	1959
597	1959	6	20	23.3	30.9	11.5	0	1959
598	1959	6	21	23.5	29.5	16	0	1959
599	1959	6	22	22.1	28	17.6	0.1	1959
600	1959	6	23	20.8	27.2	12.7	0	1959
601	1959	6	24	19	24.2	13	0.1	1959
602	1959	6	25	18.4	24.3	11.6	0.1	1959
603	1959	6	26	16.7	20.8	11.8	4.6	1959
604	1959	6	27	18.5	25	11	0	1959
605	1959	6	28	20.5	28	11.6	0	1959
606	1959	6	29	23.1	30.4	13	0	1959
607	1959	6	30	25.8	34	14.5	0	1959
608	1959	7	1	26.5	34.2	16.1	0	1959
609	1959	7	2	21.7	28.1	14.3	0.1	1959
610	1959	7	3	20	28.4	11.4	0.1	1959
611	1959	7	4	20.9	27	14.7	3.5	1959
612	1959	7	5	20.4	24.6	15.7	0.1	1959
613	1959	7	6	17.3	22.1	15.4	2.4	1959
614	1959	7	7	18.5	24.5	13.8	1	1959
615	1959	7	8	18.7	23.1	14.6	0.1	1959
616	1959	7	9	18.9	25	15.4	10.7	1959
617	1959	7	10	18.9	22.1	16.6	11.1	1959
618	1959	7	11	20.8	27.5	13.4	0	1959
619	1959	7	12	20.1	25.6	15.6	0	1959
620	1959	7	13	20.6	29.5	9.8	0	1959
621	1959	7	14	23.7	31	11.6	0	1959
622	1959	7	15	25.7	34.1	13.1	0	1959
623	1959	7	16	22.3	30	18	0.1	1959
624	1959	7	17	21.2	28.3	15.4	0.1	1959
625	1959	7	18	20.2	27.1	14.3	0.1	1959
626	1959	7	19	19	24.1	15	0.1	1959
627	1959	7	20	18.7	23.5	14.4	6.3	1959
628	1959	7	21	21.1	28.1	14.9	0	1959
629	1959	7	22	23.2	31.1	14.5	0	1959
630	1959	7	23	20.5	25.7	15.7	3.3	1959
631	1959	7	24	21.6	26	15.7	0	1959
632	1959	7	25	20.7	26.3	13.7	0	1959
633	1959	7	26	19.4	26	13.2	1.4	1959
634	1959	7	27	18.2	25	10.4	0	1959
635	1959	7	28	18.8	24.5	13.6	0	1959
636	1959	7	29	19.1	27.5	6.8	0	1959
637	1959	7	30	19.8	27.3	9.3	0	1959
638	1959	7	31	19.5	27.4	10.4	0	1959
639	1959	8	1	20.3	27.6	10.5	0.1	1959
640	1959	8	2	21.4	29.5	11.2	0	1959
641	1959	8	3	20.7	27.1	11.6	0.1	1959
642	1959	8	4	22.3	28.2	15.8	0	1959
643	1959	8	5	23.7	31.6	13.2	0	1959
644	1959	8	6	22.8	30.7	13.9	0.1	1959
645	1959	8	7	22.6	32.3	13.8	0.1	1959
646	1959	8	8	19.5	27.2	11	0	1959
647	1959	8	9	18.9	27.8	10.5	0	1959
648	1959	8	10	20.4	28.4	8.7	0	1959
649	1959	8	11	21.5	29.9	9.6	0	1959
650	1959	8	12	22.3	30.1	11.9	0.1	1959
651	1959	8	13	20.7	25.3	15.7	0.9	1959
652	1959	8	14	17.6	23.8	13.2	1.6	1959
653	1959	8	15	17.9	26	11.8	9.9	1959
654	1959	8	16	16.5	23.8	11.5	0.2	1959
655	1959	8	17	18.9	26.2	9.6	0	1959
656	1959	8	18	20.1	28	12.9	0	1959
657	1959	8	19	20.1	26.3	14.2	0.2	1959
658	1959	8	20	17.4	24	14.2	5.2	1959
659	1959	8	21	19	25	15	0.1	1959
660	1959	8	22	20	25.8	14.2	0.1	1959
661	1959	8	23	17.8	24.1	14	3.2	1959
662	1959	8	24	18.1	25.1	10.6	0	1959
663	1959	8	25	20.2	25.4	14.2	0.7	1959
664	1959	8	26	20.2	28.6	10.8	0	1959
665	1959	8	27	19	25.7	12.2	0.5	1959
666	1959	8	28	18.4	26.2	11.2	0.6	1959
667	1959	8	29	18.5	26.8	10.2	0.6	1959
668	1959	8	30	22.2	30	11.6	0	1959
669	1959	8	31	19.7	28.5	10.7	0	1959
670	1959	9	1	17	27	6.4	0	1959
671	1959	9	2	20.5	30.9	6.7	0	1959
672	1959	9	3	22.5	30.9	13.3	0	1959
673	1959	9	4	19.4	29	11.4	0	1959
674	1959	9	5	21.1	31.7	10.4	0	1959
675	1959	9	6	23.9	33.8	13.2	0	1959
676	1959	9	7	25.4	33.9	12.5	0	1959
677	1959	9	8	26.1	35.4	13.3	0	1959
678	1959	9	9	21.8	29	13.8	0.1	1959
679	1959	9	10	20.7	27.5	11.9	1.1	1959
680	1959	9	11	13.1	22.1	8.7	0.1	1959
681	1959	9	12	10.7	17.6	5.1	0	1959
682	1959	9	13	12.2	21	1.1	0	1959
683	1959	9	14	13.5	22.1	3.9	0	1959
684	1959	9	15	12.9	20.7	4.4	0	1959
685	1959	9	16	12.2	22.6	0.1	0	1959
686	1959	9	17	15.9	25	5.2	0	1959
687	1959	9	18	18.9	27.2	13.7	0.1	1959
688	1959	9	19	15.2	23.8	6.5	0	1959
689	1959	9	20	16.6	25.7	5.4	0	1959
690	1959	9	21	16.4	25.6	5.3	0	1959
691	1959	9	22	14.8	25.2	5.8	0	1959
692	1959	9	23	12	22	6.1	0	1959
693	1959	9	24	11.7	23.1	2.2	0	1959
694	1959	9	25	15.9	24.1	7.1	0.1	1959
695	1959	9	26	15	23	9.1	0	1959
696	1959	9	27	13.1	24.2	3.6	0	1959
697	1959	9	28	18	25.9	7.6	0	1959
698	1959	9	29	11.4	18	8.5	0.8	1959
699	1959	9	30	6.4	15.1	-0.2	0.1	1959
700	1959	10	1	9.2	19	0.2	0	1959
701	1959	10	2	13.7	24.2	3.8	0	1959
702	1959	10	3	16.7	25	8	0	1959
703	1959	10	4	15.7	26.5	8.5	0	1959
704	1959	10	5	12.7	19.6	4.5	0.1	1959
705	1959	10	6	8.8	15.1	5.4	0	1959
706	1959	10	7	6.3	12.1	0.3	0.2	1959
707	1959	10	8	4.7	14	-1.1	0.1	1959
708	1959	10	9	9.3	16.6	2.8	0.1	1959
709	1959	10	10	7.8	17.1	-0.4	0	1959
710	1959	10	11	12.2	18.5	4.2	0.1	1959
711	1959	10	12	1.8	15.6	-3.8	3.1	1959
712	1959	10	13	2.3	12.3	-5.5	0	1959
713	1959	10	14	8	14.8	4	0.1	1959
714	1959	10	15	9	17.8	1.1	0	1959
715	1959	10	16	15.4	22.1	9.8	0	1959
716	1959	10	17	7.3	15	1.7	0.1	1959
717	1959	10	18	3.4	12.1	-3.9	0	1959
718	1959	10	19	5.5	9.3	3.1	1.2	1959
719	1959	10	20	4.3	7.6	2.4	2.7	1959
720	1959	10	21	-2.2	2.5	-5.4	0.1	1959
721	1959	10	22	-2.8	3.8	-9.6	0	1959
722	1959	10	23	3.4	9.3	-1.4	0	1959
723	1959	10	24	5.6	13.6	-1.6	0	1959
724	1959	10	25	4.6	12.5	-4	0	1959
725	1959	10	26	2.8	9.8	-5.1	0	1959
726	1959	10	27	0.5	10.4	-6.2	0	1959
727	1959	10	28	4	6.5	-0.1	1.8	1959
728	1959	10	29	-1.8	3.7	-5.8	0	1959
729	1959	10	30	-1.3	4.4	-5.3	0	1959
730	1959	10	31	-2.5	1.7	-4.9	0.1	1959
731	1959	11	1	-5.5	-3	-9	1.4	1959
732	1959	11	2	-0.2	2.8	-3.9	0.3	1959
733	1959	11	3	-5.5	-0.4	-11.1	3.4	1959
734	1959	11	4	-8	-5.3	-12.2	1	1959
735	1959	11	5	-3.8	-1.6	-6	1.1	1959
736	1959	11	6	-5.4	-3	-9.9	0.7	1959
737	1959	11	7	-13.5	-7.2	-18.1	0.5	1959
738	1959	11	8	-13.8	-4.2	-22.4	0	1959
739	1959	11	9	-9.8	-5.1	-12.4	0	1959
740	1959	11	10	-10.9	-4.4	-17.9	0	1959
741	1959	11	11	-6.6	-5.2	-9.4	0.1	1959
742	1959	11	12	-8.2	-5.4	-9.2	1.8	1959
743	1959	11	13	-13.9	-7.9	-20.5	0.6	1959
744	1959	11	14	-11.2	-7.1	-21	0.1	1959
745	1959	11	15	-8.3	-5.2	-12.3	0.2	1959
746	1959	11	16	-7.9	-5.6	-13	2.2	1959
747	1959	11	17	-12.5	-8.3	-17.7	2.2	1959
748	1959	11	18	-23.2	-15.6	-30.3	0.7	1959
749	1959	11	19	-23	-15.6	-30.8	0	1959
750	1959	11	20	-13	-6.5	-18.3	0.2	1959
751	1959	11	21	-18.2	-15.6	-21.3	1.4	1959
752	1959	11	22	-22.8	-16.2	-28.8	0.2	1959
753	1959	11	23	-14.9	-11.3	-21.2	0	1959
754	1959	11	24	-8.7	-6.5	-11.6	0	1959
755	1959	11	25	-6.5	-3	-8.9	0	1959
756	1959	11	26	-4.5	-1.4	-8.4	0	1959
757	1959	11	27	-4.2	-2.6	-6	0.1	1959
758	1959	11	28	-8.5	-5	-11.3	0	1959
759	1959	11	29	-11.9	-7	-16.6	0	1959
760	1959	11	30	-10.1	-7.4	-15.5	0.1	1959
761	1959	12	1	-9.7	-8.4	-10.8	0.5	1959
762	1959	12	2	-12.6	-10.1	-17	0.1	1959
763	1959	12	3	-17.7	-9.8	-21.9	0	1959
764	1959	12	4	-13.8	-11.5	-20.2	0	1959
765	1959	12	5	-13	-9.5	-17	0	1959
766	1959	12	6	-10.6	-7.3	-13.7	0	1959
767	1959	12	7	-3.5	1	-9	0	1959
768	1959	12	8	-6.8	-1.9	-8.6	2.1	1959
769	1959	12	9	-15.6	-6	-27.2	3.3	1959
770	1959	12	10	-21.6	-15.2	-28.8	0	1959
771	1959	12	11	-18.1	-14.6	-22.6	0	1959
772	1959	12	12	-19.3	-14.9	-23.1	0.5	1959
773	1959	12	13	-18.7	-15.3	-23.7	0.4	1959
774	1959	12	14	-25.9	-17.6	-30.1	0	1959
775	1959	12	15	-21.9	-14.7	-29.3	0	1959
776	1959	12	16	-16.4	-11.6	-21.3	0.5	1959
777	1959	12	17	-21.5	-17.1	-30.5	0.8	1959
778	1959	12	18	-24.2	-19.5	-30.8	0.1	1959
779	1959	12	19	-30.6	-25.1	-35.3	0	1959
780	1959	12	20	-33.8	-29.9	-37.8	0.1	1959
781	1959	12	21	-34.2	-27.9	-40.2	0	1959
782	1959	12	22	-29.8	-24.1	-34.9	0	1959
783	1959	12	23	-22.3	-17.9	-28.3	0	1959
784	1959	12	24	-16.3	-10.6	-21.8	0	1959
785	1959	12	25	-16.2	-13.6	-20.6	0	1959
786	1959	12	26	-12.5	-8.8	-18.3	0.1	1959
787	1959	12	27	-12.2	-9.9	-15.6	1.1	1959
788	1959	12	28	-18.8	-12	-27	1.8	1959
789	1959	12	29	-18.4	-14.8	-22.5	0.7	1959
790	1959	12	30	-18.9	-14.6	-23.6	0	1959
791	1959	12	31	-18.6	-14.3	-23.7	0	1959
792	1960	1	1	-15.2	-11.3	-20.1	0	1960
793	1960	1	2	-11.7	-9.7	-14	1.1	1960
794	1960	1	3	-16.9	-11.1	-22.8	0.2	1960
795	1960	1	4	-17	-10.5	-26	0	1960
796	1960	1	5	-7.6	-5.7	-11.5	0	1960
797	1960	1	6	-10.3	-6.9	-11.7	2.4	1960
798	1960	1	7	-12.4	-10.3	-17	2.4	1960
799	1960	1	8	-11.4	-9.3	-16.6	0.7	1960
800	1960	1	9	-14.6	-10.1	-20.4	0.1	1960
801	1960	1	10	-15.9	-12.2	-19.7	0	1960
802	1960	1	11	-10.7	-9.6	-13.8	1.9	1960
803	1960	1	12	-10.1	-8.3	-13.7	2.4	1960
804	1960	1	13	-10	-7	-14.9	3.6	1960
805	1960	1	14	-16.8	-13.7	-22.7	0.7	1960
806	1960	1	15	-12.5	-9.6	-17.1	0.1	1960
807	1960	1	16	-11.2	-8.9	-13	0	1960
808	1960	1	17	-13.9	-10.7	-19.7	3.6	1960
809	1960	1	18	-27.4	-19.7	-33.8	1.1	1960
810	1960	1	19	-32.3	-25.6	-37	0	1960
811	1960	1	20	-32.6	-24.6	-39.4	0	1960
812	1960	1	21	-28.2	-21.2	-37	0	1960
813	1960	1	22	-24.1	-20.1	-27.7	0	1960
814	1960	1	23	-21.6	-17.4	-27.3	0	1960
815	1960	1	24	-19.1	-15.5	-22.6	0	1960
816	1960	1	25	-17.5	-12.9	-19.1	0	1960
817	1960	1	26	-16.2	-13.5	-20.5	0	1960
818	1960	1	27	-11.9	-9.5	-15.5	0	1960
819	1960	1	28	-12.3	-9.6	-14.8	0	1960
820	1960	1	29	-11.9	-9.4	-16.1	0	1960
821	1960	1	30	-16.2	-11.5	-20.6	0.1	1960
822	1960	1	31	-10.6	-7.6	-14.8	0.1	1960
823	1960	2	1	-10.1	-4.9	-15	0	1960
824	1960	2	2	-13.3	-10.9	-16.8	0	1960
825	1960	2	3	-10.8	-8	-14.5	0	1960
826	1960	2	4	-5.4	-3.4	-8.5	0	1960
827	1960	2	5	-6.1	-3.4	-8.1	3.4	1960
828	1960	2	6	-11.4	-6.7	-17.1	11.4	1960
829	1960	2	7	-20.2	-11.6	-25	0.1	1960
830	1960	2	8	-13.2	-8.5	-24.1	0.3	1960
831	1960	2	9	-9.2	-5.8	-16.2	3	1960
832	1960	2	10	-12.2	-8.1	-19.6	0	1960
833	1960	2	11	-6.2	-2.2	-10.5	2	1960
834	1960	2	12	-9.1	-6.2	-12.9	0.1	1960
835	1960	2	13	-14.8	-10.1	-19.6	0.4	1960
836	1960	2	14	-16.5	-11.7	-21.4	0	1960
837	1960	2	15	-17.3	-12.1	-21.7	0	1960
838	1960	2	16	-19.3	-12.9	-25	0	1960
839	1960	2	17	-14.9	-7.9	-22.5	0	1960
840	1960	2	18	-17.9	-10.9	-21.2	0	1960
841	1960	2	19	-14.1	-8.3	-22.1	0	1960
842	1960	2	20	-8.5	-2.1	-14.8	0	1960
843	1960	2	21	-7.9	-2.1	-12.5	0	1960
844	1960	2	22	-9	-5.1	-14.9	2	1960
845	1960	2	23	-17.8	-14.6	-19.6	0.3	1960
846	1960	2	24	-21	-14.4	-25.7	0	1960
847	1960	2	25	-21.2	-15.6	-27	0	1960
848	1960	2	26	-17.2	-10.7	-20.1	0	1960
849	1960	2	27	-18.3	-12.8	-25.3	0	1960
850	1960	2	28	-17.8	-13.3	-21.6	0.1	1960
851	1960	2	29	-23.2	-16.8	-29.7	0.1	1960
852	1960	3	1	-13.7	-7.8	-21.7	0	1960
853	1960	3	2	-3.9	-0.7	-8.1	0	1960
854	1960	3	3	-2.8	-1	-5.6	2	1960
855	1960	3	4	-2.5	0.6	-6.5	5.9	1960
856	1960	3	5	-4.4	-0.5	-9.8	0.4	1960
857	1960	3	6	-8.5	-2.1	-15.7	1.6	1960
858	1960	3	7	-4.2	-1.2	-9.2	0	1960
859	1960	3	8	-6.7	0.1	-10.2	0.8	1960
860	1960	3	9	-21.7	-10.1	-26.1	1.1	1960
861	1960	3	10	-23	-14.9	-30.7	0	1960
862	1960	3	11	-11.4	-6.6	-20.1	0	1960
863	1960	3	12	-5.4	-0.9	-10.5	0.1	1960
864	1960	3	13	-0.5	3.7	-2.7	0	1960
865	1960	3	14	-10.9	-1.6	-13.8	0.6	1960
866	1960	3	15	-13.6	-10.1	-17	0.1	1960
867	1960	3	16	-10.4	-8.6	-11.4	0.1	1960
868	1960	3	17	-10.2	-3.8	-14.7	0	1960
869	1960	3	18	-10	-2	-15.5	0	1960
870	1960	3	19	-10	-3	-13.2	0.1	1960
871	1960	3	20	-20.7	-13.1	-25.3	0.3	1960
872	1960	3	21	-18.6	-10.5	-26.1	0	1960
873	1960	3	22	-13.8	-11.3	-16.2	0	1960
874	1960	3	23	-11.4	-4.7	-17.6	0.1	1960
875	1960	3	24	-8.6	-3.3	-15.1	0	1960
876	1960	3	25	-3.4	0.6	-10	0	1960
877	1960	3	26	-1.3	1.8	-5.9	2	1960
878	1960	3	27	-11	-5.9	-18.1	0	1960
879	1960	3	28	-10.9	-6.8	-15.4	0.1	1960
880	1960	3	29	-12.1	-4.7	-20.6	0	1960
881	1960	3	30	-6.9	1.8	-13.5	0	1960
882	1960	3	31	-5.2	0.5	-9.6	0	1960
883	1960	4	1	-9.5	-4.5	-14.5	0	1960
884	1960	4	2	-6.2	0.5	-15.7	0	1960
885	1960	4	3	-3.8	4.3	-11.5	0	1960
886	1960	4	4	2.7	9.5	-2.3	0	1960
887	1960	4	5	3.8	10.7	1.1	0	1960
888	1960	4	6	5.1	14.7	-2.6	0.1	1960
889	1960	4	7	4	12.5	-1.1	0.6	1960
890	1960	4	8	-3.2	1.6	-6.2	0	1960
891	1960	4	9	-4.4	-0.9	-6.5	0.1	1960
892	1960	4	10	-4.8	-3.5	-6.1	4	1960
893	1960	4	11	-6.3	-3.7	-7.4	1.9	1960
894	1960	4	12	-6.5	-1.4	-12.8	0	1960
895	1960	4	13	-3.2	-0.7	-4.8	5.5	1960
896	1960	4	14	-5.8	-0.1	-14.3	0	1960
897	1960	4	15	1.1	9.6	-6.7	0	1960
898	1960	4	16	5.9	14	0	0	1960
899	1960	4	17	2.7	11.3	-3.6	0	1960
900	1960	4	18	6.1	16.4	-3.6	0	1960
901	1960	4	19	12.2	20.5	4.8	0	1960
902	1960	4	20	12.4	21.6	2.5	0	1960
903	1960	4	21	12.9	22.2	1.2	0	1960
904	1960	4	22	9.4	19.6	6.6	1.1	1960
905	1960	4	23	4.7	12	-1.1	0.1	1960
906	1960	4	24	6.4	16.6	-3	0	1960
907	1960	4	25	7.9	17.9	-1.9	0	1960
908	1960	4	26	10.3	20.5	-0.7	0	1960
909	1960	4	27	12.5	22	0.5	0	1960
910	1960	4	28	13.9	22.1	6.9	0	1960
911	1960	4	29	13.9	20.6	8.2	0.1	1960
912	1960	4	30	13.2	19.4	5.4	0.1	1960
913	1960	5	1	9.6	14.1	7.9	2.2	1960
914	1960	5	2	5	11.1	-0.2	0	1960
915	1960	5	3	2.7	9.9	-3.9	0	1960
916	1960	5	4	3.6	11.5	-7.4	0	1960
917	1960	5	5	6.8	13.5	-4.8	0	1960
918	1960	5	6	10.1	16.2	5	0.1	1960
919	1960	5	7	11.8	18.7	0.5	0	1960
920	1960	5	8	12.5	15.4	8.9	1.5	1960
921	1960	5	9	8.3	12.5	3.8	0.6	1960
922	1960	5	10	7.4	13.9	-0.6	0	1960
923	1960	5	11	9.5	14.1	4.4	0.7	1960
924	1960	5	12	8.9	14	4.3	0.1	1960
925	1960	5	13	8.9	16.1	4.2	0	1960
926	1960	5	14	9.8	17.1	3.7	5.2	1960
927	1960	5	15	10.6	17.5	6.4	11.9	1960
928	1960	5	16	11	18.6	0.8	0	1960
929	1960	5	17	14.7	21.5	4.9	0	1960
930	1960	5	18	18.6	25.7	7.8	0	1960
931	1960	5	19	18.7	27.5	12.7	0	1960
932	1960	5	20	14.2	20.7	9.5	0.1	1960
933	1960	5	21	13.7	19.5	9	0.6	1960
934	1960	5	22	13.4	21.5	6.4	0	1960
935	1960	5	23	14.3	20.4	5.7	0	1960
936	1960	5	24	16.5	24.2	10.2	0	1960
937	1960	5	25	11	21.8	6.9	1.5	1960
938	1960	5	26	6.5	10.6	2.9	1.7	1960
939	1960	5	27	10.7	17.8	3.2	0	1960
940	1960	5	28	10.7	18	2.3	0	1960
941	1960	5	29	14.7	21.9	3.7	0	1960
942	1960	5	30	16.8	23.3	5.5	0	1960
943	1960	5	31	14.6	20	8.4	0.2	1960
944	1960	6	1	15.1	23.7	2.7	0	1960
945	1960	6	2	18.8	21.9	13.2	0.1	1960
946	1960	6	3	15.8	20.4	12.9	0.1	1960
947	1960	6	4	14.3	22	3.8	0	1960
948	1960	6	5	15.9	22.9	5.4	0	1960
949	1960	6	6	16.5	22.8	9.3	0.3	1960
950	1960	6	7	17.3	23.9	11	5.3	1960
951	1960	6	8	18.1	21.6	13	0.2	1960
952	1960	6	9	14.6	20.1	8.4	0.1	1960
953	1960	6	10	14.7	21.1	5.3	0	1960
954	1960	6	11	15.9	22.6	11.8	0.1	1960
955	1960	6	12	14.1	18.6	10.2	1	1960
956	1960	6	13	15.7	22.9	6.8	0.1	1960
957	1960	6	14	17	25.2	7.8	0	1960
958	1960	6	15	16.6	22.6	9.1	0	1960
959	1960	6	16	19.4	24.4	11.7	0.1	1960
960	1960	6	17	15.8	22.3	12.9	12.7	1960
961	1960	6	18	11.8	17.1	8	0.1	1960
962	1960	6	19	12.5	15.4	10.8	6.6	1960
963	1960	6	20	17.1	24.6	8.3	0	1960
964	1960	6	21	19.7	27	10.4	0	1960
965	1960	6	22	21.4	29.1	11	0	1960
966	1960	6	23	21.6	28.7	13	0.1	1960
967	1960	6	24	22.6	29.6	13.1	0	1960
968	1960	6	25	24.1	33.6	15.3	0	1960
969	1960	6	26	25.2	33.4	16.2	0	1960
970	1960	6	27	23.1	28.5	16	0.1	1960
971	1960	6	28	22.2	29.3	13.2	1.1	1960
972	1960	6	29	23	30.2	14.9	0.1	1960
973	1960	6	30	23.6	29.7	15.3	0.1	1960
974	1960	7	1	21.1	28.2	14.4	3.1	1960
975	1960	7	2	19.8	25.2	13.4	0.1	1960
976	1960	7	3	18.8	24.1	12.1	0	1960
977	1960	7	4	18.4	24.2	11.2	0	1960
978	1960	7	5	19.6	26.8	7.9	0	1960
979	1960	7	6	22.4	30.1	12.3	0	1960
980	1960	7	7	25.5	32.2	13.8	0	1960
981	1960	7	8	21.3	29.5	16	0.8	1960
982	1960	7	9	20.4	26.2	16.2	22.7	1960
983	1960	7	10	19.6	23.8	17.1	4	1960
984	1960	7	11	19.5	24.7	13	0	1960
985	1960	7	12	18.7	24.7	14.9	0.2	1960
986	1960	7	13	18	24.7	12.9	0.1	1960
987	1960	7	14	19.4	25.1	12.3	0.1	1960
988	1960	7	15	19.3	24.5	12	0	1960
989	1960	7	16	18.9	24.7	12.9	0.1	1960
990	1960	7	17	17.4	24.4	9	0	1960
991	1960	7	18	17.7	23.6	11.7	0	1960
992	1960	7	19	17	24.1	9.8	0.1	1960
993	1960	7	20	20.4	28.7	9.4	0	1960
994	1960	7	21	20.2	25.4	15.5	0.1	1960
995	1960	7	22	17.8	24.7	7.5	0.1	1960
996	1960	7	23	21.2	29.6	11.4	0	1960
997	1960	7	24	21.4	27.3	15.9	0.2	1960
998	1960	7	25	21.4	28.8	14.9	2	1960
999	1960	7	26	21.3	26.8	15.3	0.1	1960
1000	1960	7	27	19.6	26.7	12.1	0.2	1960
1001	1960	7	28	19.7	27.2	12.8	0.1	1960
1002	1960	7	29	18.4	24.4	12.8	0.7	1960
1003	1960	7	30	17.8	24.7	9	0.3	1960
1004	1960	7	31	15.4	20	11.4	3.6	1960
1005	1960	8	1	17.8	25.7	9.5	0	1960
1006	1960	8	2	18.9	29.4	11.5	0.1	1960
1007	1960	8	3	17.9	25.1	12.4	2.3	1960
1008	1960	8	4	18	24.4	10.4	0.5	1960
1009	1960	8	5	17.6	23.7	12.5	0.1	1960
1010	1960	8	6	16.9	24.8	9	0.1	1960
1011	1960	8	7	18.6	27	10.7	0	1960
1012	1960	8	8	20.1	29.3	9.9	0	1960
1013	1960	8	9	22	31.2	11.5	0	1960
1014	1960	8	10	22.2	30.7	14.5	0	1960
1015	1960	8	11	20.9	29.2	12.2	0.1	1960
1016	1960	8	12	21.6	29.5	12.6	0	1960
1017	1960	8	13	23.6	32.3	13.9	0	1960
1018	1960	8	14	24.8	34.6	14	0	1960
1019	1960	8	15	20.5	33.3	16.1	7.6	1960
1020	1960	8	16	18.3	23.9	12.6	1.9	1960
1021	1960	8	17	16.6	23.6	11.1	2.1	1960
1022	1960	8	18	17.9	25.6	10.8	0	1960
1023	1960	8	19	18.4	26	11	0	1960
1024	1960	8	20	19.4	28.4	12	0	1960
1025	1960	8	21	22.3	29.9	11.6	0	1960
1026	1960	8	22	22.6	30.6	13.9	0	1960
1027	1960	8	23	21.1	30	14.2	0.1	1960
1028	1960	8	24	19.4	26.2	11.7	1.7	1960
1029	1960	8	25	17.4	24.4	9.9	0.3	1960
1030	1960	8	26	12.9	22.6	8.2	1	1960
1031	1960	8	27	12.3	20.6	3	0	1960
1032	1960	8	28	18.7	26.1	10.2	0	1960
1033	1960	8	29	17.6	26.3	8.5	0.1	1960
1034	1960	8	30	16	24.4	10.9	0.1	1960
1035	1960	8	31	11.1	20.4	1.3	0	1960
1036	1960	9	1	14.2	23.5	4.5	0	1960
1037	1960	9	2	15.4	26.4	4.9	0	1960
1038	1960	9	3	17.1	26	6.8	0.1	1960
1039	1960	9	4	16.5	23.9	7.5	0	1960
1040	1960	9	5	15.2	25	4.9	0	1960
1041	1960	9	6	16.7	26.5	6.3	0	1960
1042	1960	9	7	16.3	25.9	8.1	0	1960
1043	1960	9	8	16.6	23.8	8.9	0	1960
1044	1960	9	9	15.3	24.1	7.9	0	1960
1045	1960	9	10	16.4	25.8	8	0	1960
1046	1960	9	11	16.3	24.3	8.9	0	1960
1047	1960	9	12	16.2	26.4	7.2	0	1960
1048	1960	9	13	17.5	26.2	10.4	0	1960
1049	1960	9	14	16.5	23.7	9.4	0.3	1960
1050	1960	9	15	17.6	25.8	8.9	0	1960
1051	1960	9	16	16.2	23	12	0.1	1960
1052	1960	9	17	10.8	19.4	3.4	0	1960
1053	1960	9	18	14.4	20.3	9	6.1	1960
1054	1960	9	19	13.4	17.2	10.3	2.6	1960
1055	1960	9	20	10.1	17.8	2.8	0	1960
1056	1960	9	21	10.1	15.6	4.4	2.2	1960
1057	1960	9	22	9.1	14.8	4.4	0	1960
1058	1960	9	23	9	16.7	1.8	0	1960
1059	1960	9	24	11.6	14.8	8.7	0	1960
1060	1960	9	25	9.7	17.2	1.4	0	1960
1061	1960	9	26	9.6	15.4	4.9	0.1	1960
1062	1960	9	27	5.7	12.6	1.9	0.1	1960
1063	1960	9	28	3.9	10.8	-2.4	0	1960
1064	1960	9	29	5.2	14.9	-2.4	0	1960
1065	1960	9	30	11	18.7	3.6	0	1960
1066	1960	10	1	12.4	21.1	5.3	0	1960
1067	1960	10	2	11.9	21.7	2.9	0	1960
1068	1960	10	3	12.1	22.9	3.8	0	1960
1069	1960	10	4	13.9	21.5	6.2	0	1960
1070	1960	10	5	10.6	16.1	5.8	0.1	1960
1071	1960	10	6	3.4	11.8	-4.4	0	1960
1072	1960	10	7	6.9	16.1	0.2	0	1960
1073	1960	10	8	6	15.7	-0.3	0	1960
1074	1960	10	9	10.4	17.1	4	0	1960
